"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","state","Biodomain","color"
"positive regulation of autophagy of mitochondrion",0.657200811359026,0.985251467779586,0.065981614400873,-0.518979502547273,-0.872185255937959,2,"CAMKK2","4","Mitochondrial Metabolism","#99cc99"
"positive regulation of autophagy of mitochondrion",0.657200811359026,0.985251467779586,0.065981614400873,-0.518979502547273,-0.872185255937959,2,"CAMKK2","4","Autophagy","#9933ff"
"positive regulation of autophagy of mitochondrion",0.657200811359026,0.985251467779586,0.065981614400873,-0.518979502547273,-0.872185255937959,2,"CAMKK2","4","Mitochondrial Metabolism","#99cc99"
"positive regulation of axon regeneration",0.392045454545455,0.88791770819629,0.0894366833718621,-0.798701298701299,-1.07455931922418,1,"BRAF","4","Myelination","#996633"
"positive regulation of blood pressure",0.00308403097919982,0.0846755874113635,0.431707695803346,0.998917748917749,1.31913995483286,1,"CARTPT","4","Vasculature","#cccc00"
"positive regulation of blood vessel branching",0.00195905763699486,0.0652324511041906,0.431707695803346,1,1.32056914221621,1,"MDK","4","Vasculature","#cccc00"
"positive regulation of blood vessel endothelial cell migration",0.170588235294118,0.762773109243698,0.148261500475107,0.795012774143749,1.29949733883087,2,"c(""HSPB1"", ""PDPK1"")","4","Vasculature","#cccc00"
"positive regulation of cardiac muscle contraction",0.0409767986992538,0.43330195921846,0.321775918075361,0.876489707475623,1.43267640397847,2,"c(""CHGA"", ""CCN2"")","4","Vasculature","#cccc00"
"positive regulation of cell adhesion",0.0433848444242657,0.449650871019707,0.321775918075361,0.754751027982852,1.56854585192147,4,"c(""MDK"", ""ADGRG1"", ""ITGAV"")","4","Structural Stabilization","#ff9999"
"positive regulation of cell migration involved in sprouting angiogenesis",0.541666666666667,0.953552680914886,0.0721797965581253,-0.717532467532468,-0.965356136376194,1,"JCAD","4","Vasculature","#cccc00"
"positive regulation of cell-cell adhesion",0.801136363636364,0.998954259017818,0.053347785067549,-0.594155844155844,-0.799367298447256,1,"MAGI1","4","Structural Stabilization","#ff9999"
"positive regulation of cell-matrix adhesion",0.607954545454545,0.98188737217375,0.066436413766281,-0.69047619047619,-0.928955075426866,1,"GSK3B","4","Structural Stabilization","#ff9999"
"positive regulation of cell-substrate adhesion",0.349473684210526,0.885696835216066,0.102449405629826,0.837662337662338,1.10619103471358,1,"SPOCK2","4","Structural Stabilization","#ff9999"
"positive regulation of ceramide biosynthetic process",0.814393939393939,0.998954259017818,0.0525898950623616,-0.586580086580087,-0.789175001381444,1,"RACK1","4","Lipid Metabolism","#999999"
"positive regulation of chaperone-mediated protein folding",0.590909090909091,0.971216190819251,0.0678338263479455,-0.699134199134199,-0.940603414930651,1,"SGTB","4","Proteostasis","#C7B169"
"positive regulation of cholesterol biosynthetic process",0.736842105263158,0.998954259017818,0.062249042949858,0.63961038961039,0.844649743560366,1,"PRKAA1","4","Lipid Metabolism","#999999"
"positive regulation of cholesterol storage",0.658947368421053,0.985251467779586,0.0676760401641789,0.685064935064935,0.904675613661102,1,"EHD1","4","Lipid Metabolism","#999999"
"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process",0.217625899280576,0.809001782531194,0.123257226381337,0.526558139861367,1.26082410416395,6,"c(""CCN2"", ""DAPK1"", ""MAP3K5"", ""ARRB1"")","4","Apoptosis","#663399"
"positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis",0.71780303030303,0.998954259017818,0.0584693210386381,-0.637445887445887,-0.857608995966182,1,"RPS3","4","Apoptosis","#663399"
"positive regulation of cytoplasmic translation",0.627368421052632,0.985251467779586,0.070113215764256,0.704545454545455,0.930400986561418,1,"PKM","4","Proteostasis","#C7B169"
"positive regulation of dendrite development",0.233684210526316,0.838797682279092,0.129442887745046,0.888528138528139,1.17336284173107,1,"CRTC1","4","Synapse","#339933"
"positive regulation of dendrite extension",0.493562231759657,0.925954462784132,0.0835990603684159,-0.501084598698482,-0.968752028599848,3,"c(""CPNE9"", ""ITSN2"", ""PLAA"")","4","Synapse","#339933"
"positive regulation of dendrite morphogenesis",0.742489270386266,0.998954259017818,0.0628003977812234,-0.408893709327549,-0.790518430264378,3,"c(""CAPRIN1"", ""RAB21"", ""FBXO31"")","4","Synapse","#339933"
"positive regulation of dendritic spine morphogenesis",0.833030852994555,0.998954259017818,0.0495901956956338,0.330332952934313,0.6865076877906,4,"c(""CAMK2B"", ""DNM1L"", ""CAPRIN1"", ""KALRN"")","4","Synapse","#339933"
"positive regulation of endothelial cell apoptotic process",0.0219107947015652,0.272145981809123,0.352487857583619,0.828633405639913,1.55645311741155,3,"c(""RGCC"", ""PDCD4"", ""ANO6"")","4","Apoptosis","#663399"
"positive regulation of endothelial cell chemotaxis",0.015905788004071,0.22028812589709,0.352487857583619,0.992424242424242,1.31056483053275,1,"HSPB1","4","Vasculature","#cccc00"
"positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway",0.015905788004071,0.22028812589709,0.352487857583619,0.992424242424242,1.31056483053275,1,"HSPB1","4","Vasculature","#cccc00"
"positive regulation of endothelial cell migration",0.0466417910447761,0.458680434218981,0.287857117255149,0.779823533550363,1.46477170913479,3,"c(""SPARC"", ""AAMP"")","4","Vasculature","#cccc00"
"positive regulation of excitatory postsynaptic potential",0.880324543610548,0.998954259017818,0.0521630305460055,-0.407367280606717,-0.684612271106712,2,"c(""SHANK2"", ""NRXN1"")","4","Synapse","#339933"
"positive regulation of excitatory synapse assembly",0.456842105263158,0.925954462784132,0.086794975677172,0.785714285714286,1.03759004031273,1,"SEMA4A","4","Synapse","#339933"
"positive regulation of extracellular matrix assembly",0.071578947368421,0.541600576784427,0.245041785430996,0.970779220779221,1.28198108286573,1,"RGCC","4","Structural Stabilization","#ff9999"
"positive regulation of extracellular matrix constituent secretion",0.071578947368421,0.541600576784427,0.245041785430996,0.970779220779221,1.28198108286573,1,"RGCC","4","Structural Stabilization","#ff9999"
"positive regulation of extrinsic apoptotic signaling pathway in absence of ligand",0.899621212121212,0.998954259017818,0.0480220415968251,-0.546536796536797,-0.735301431176438,1,"PPP1CA","4","Apoptosis","#663399"
"positive regulation of extrinsic apoptotic signaling pathway via death domain receptors",0.130526315789474,0.677127785680417,0.178219874951973,0.945887445887446,1.24910977304866,1,"PEA15","4","Apoptosis","#663399"
"positive regulation of focal adhesion assembly",0.141052631578947,0.701793721973094,0.170932335370056,0.939393939393939,1.24053464874856,1,"SDC4","4","Structural Stabilization","#ff9999"
"positive regulation of gene expression, epigenetic",0.65719696969697,0.985251467779586,0.0626618230932491,-0.666666666666667,-0.896922141791457,1,"WBP2","4","Epigenetic","#cc3333"
"positive regulation of heart contraction",0.693711967545639,0.996932258226745,0.0633597010643758,-0.502708559046587,-0.844840674982751,2,"c(""ATP1A2"", ""ATP1A1"")","4","Vasculature","#cccc00"
"positive regulation of heart rate by epinephrine",0.764210526315789,0.998954259017818,0.0605092988656667,0.624458874458874,0.824641120193453,1,"TPM1","4","Vasculature","#cccc00"
"positive regulation of heterotypic cell-cell adhesion",0.0694736842105263,0.541600576784427,0.248911114434702,0.972943722943723,1.28483945763243,1,"CD44","4","Structural Stabilization","#ff9999"
"positive regulation of histone H3-K14 acetylation",0.65719696969697,0.985251467779586,0.0626618230932491,-0.666666666666667,-0.896922141791457,1,"WBP2","4","Epigenetic","#cc3333"
"positive regulation of histone H3-K4 methylation",0.128421052631579,0.677127785680417,0.179782316298324,0.946969696969697,1.25053896043201,1,"SMAD4","4","Epigenetic","#cc3333"
"positive regulation of histone H3-K9 acetylation",0.128421052631579,0.677127785680417,0.179782316298324,0.946969696969697,1.25053896043201,1,"SMAD4","4","Epigenetic","#cc3333"
"positive regulation of histone H4 acetylation",0.507368421052632,0.936357994041708,0.0810802057550866,0.768398268398268,1.01472304217912,1,"ARRB1","4","Epigenetic","#cc3333"
"positive regulation of histone acetylation",0.143375680580762,0.701793721973094,0.156312403073186,0.651328850035715,1.353610830701,4,"c(""RPS6KA5"", ""MAPK3"", ""ARRB1"")","4","Epigenetic","#cc3333"
"positive regulation of histone deacetylation",0.145263157894737,0.706015037593985,0.16823816568964,0.932900432900433,1.23195952444845,1,"AKAP8L","4","Epigenetic","#cc3333"
"positive regulation of histone exchange",0.492631578947368,0.925954462784132,0.0826646449123753,0.770562770562771,1.01758141694582,1,"TERF2IP","4","Epigenetic","#cc3333"
"positive regulation of histone phosphorylation",0.0174542915877218,0.237530142041605,0.352487857583619,0.915492957746479,1.4964296184942,2,"c(""RPS6KA5"", ""MAPK3"")","4","Epigenetic","#cc3333"
"positive regulation of hydrogen peroxide catabolic process",0.803030303030303,0.998954259017818,0.0532386494755899,-0.591991341991342,-0.79645521357131,1,"NNT","4","Oxidative Stress","#ffcc66"
"positive regulation of inhibitory synapse assembly",0.456842105263158,0.925954462784132,0.086794975677172,0.785714285714286,1.03759004031273,1,"SEMA4A","4","Synapse","#339933"
"positive regulation of intrinsic apoptotic signaling pathway",0.553648068669528,0.964340874352798,0.0774767547848578,-0.48590021691974,-0.939395906521065,3,"c(""PRKRA"", ""RACK1"", ""DNM1L"")","4","Apoptosis","#663399"
"positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator",0.863636363636364,0.998954259017818,0.0498907356726307,-0.566017316017316,-0.761510195059954,1,"RPL11","4","Apoptosis","#663399"
"positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage",0.71780303030303,0.998954259017818,0.0584693210386381,-0.637445887445887,-0.857608995966182,1,"RPS3","4","Apoptosis","#663399"
"positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",0.403409090909091,0.905789422199035,0.0878312634480124,-0.794372294372294,-1.06873514947229,1,"RPL26","4","Apoptosis","#663399"
"positive regulation of leukocyte adhesion to vascular endothelial cell",0.00369663856007742,0.0964206557753528,0.431707695803346,0.896427715600562,1.68379370537582,3,"c(""MDK"", ""ICAM1"")","4","Vasculature","#cccc00"
"positive regulation of lipid kinase activity",0.806315789473684,0.998954259017818,0.0579754757571486,0.603896103896104,0.797486559909787,1,"EEF1A2","4","Lipid Metabolism","#999999"
"positive regulation of lipid storage",0.174736842105263,0.772535863958736,0.152144922367565,0.915584415584416,1.20909252631484,1,"VSTM2A","4","Lipid Metabolism","#999999"
"positive regulation of long-term synaptic potentiation",0.130597014925373,0.677127785680417,0.166933848713193,0.722811761007792,1.35768436447902,3,"c(""APP"", ""CRTC1"")","4","Synapse","#339933"
"positive regulation of mRNA splicing, via spliceosome",1.42465145423904e-05,0.000768820526166929,0.593325476396405,-0.998916576381365,-1.67875668606486,2,"c(""RBM3"", ""CIRBP"")","4","RNA Spliceosome","#0099ff"
"positive regulation of macroautophagy",0.484573502722323,0.925954462784132,0.0756946307932749,0.478965536724311,0.995400308165365,4,"c(""SESN1"", ""IKBKG"", ""TBK1"")","4","Autophagy","#9933ff"
"positive regulation of miRNA mediated inhibition of translation",0.997894736842105,0.999248597446789,0.0481183992657975,0.502164502164502,0.663142945874805,1,"EIF4G1","4","Proteostasis","#C7B169"
"positive regulation of microtubule depolymerization",0.91578947368421,0.998954259017818,0.0520570030732099,0.543290043290043,0.717452066442138,1,"SPAST","4","Structural Stabilization","#ff9999"
"positive regulation of microtubule nucleation",0.250980392156863,0.859455964286031,0.119348440591015,0.747562296858072,1.22193661155148,2,"c(""HSPA1B"", ""PDE4DIP"")","4","Structural Stabilization","#ff9999"
"positive regulation of microtubule polymerization",0.643015521064302,0.985251467779586,0.0714786287425507,-0.39413680781759,-0.848887069763302,4,"c(""NAV3"", ""RPS3"", ""ARL3"", ""DRG1"")","4","Structural Stabilization","#ff9999"
"positive regulation of mitochondrial ATP synthesis coupled electron transport",0.00951600852561231,0.181914821628316,0.380730400722792,-0.995670995670996,-1.33955904293529,1,"CHCHD2","4","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitochondrial depolarization",0.23921568627451,0.850846702317291,0.122679189568808,0.750936812476009,1.22745246514273,2,"c(""CCK"", ""RACK1"")","4","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitochondrial fission",0.680392156862745,0.989603834098695,0.0626618230932491,0.515709642470206,0.842959169707977,2,"c(""SPIRE1"", ""DNM1L"")","4","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitochondrial membrane permeability",0.888235294117647,0.998954259017818,0.0501934252649434,0.408227204666909,0.667272505997611,2,"c(""HEBP2"", ""SLC9A1"")","4","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitochondrial membrane potential",0.862068965517241,0.998954259017818,0.0531298054705469,-0.423618634886241,-0.711923930858309,2,"c(""NNT"", ""VCP"")","4","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",0.607954545454545,0.98188737217375,0.066436413766281,-0.69047619047619,-0.928955075426866,1,"GSK3B","4","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitochondrial transcription",0.736842105263158,0.998954259017818,0.062249042949858,0.63961038961039,0.844649743560366,1,"PRKAA1","4","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitochondrial translation",0.0134975308019142,0.215547303112201,0.380730400722792,-0.83297180043384,-1.61039298260754,3,"c(""TRMT10C"", ""TRUB2"", ""FASTKD2"")","4","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitochondrial translation",0.0134975308019142,0.215547303112201,0.380730400722792,-0.83297180043384,-1.61039298260754,3,"c(""TRMT10C"", ""TRUB2"", ""FASTKD2"")","4","Proteostasis","#C7B169"
"positive regulation of mitochondrial translation",0.0134975308019142,0.215547303112201,0.380730400722792,-0.83297180043384,-1.61039298260754,3,"c(""TRMT10C"", ""TRUB2"", ""FASTKD2"")","4","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitochondrial translation",0.0134975308019142,0.215547303112201,0.380730400722792,-0.83297180043384,-1.61039298260754,3,"c(""TRMT10C"", ""TRUB2"", ""FASTKD2"")","4","Proteostasis","#C7B169"
"positive regulation of mitochondrion organization",0.607954545454545,0.98188737217375,0.066436413766281,-0.69047619047619,-0.928955075426866,1,"GSK3B","4","Mitochondrial Metabolism","#99cc99"
"positive regulation of myelination",0.926136363636364,0.998954259017818,0.0466948041282054,-0.528138528138528,-0.710548709730894,1,"TENM4","4","Myelination","#996633"
"positive regulation of neurofibrillary tangle assembly",0.0757894736842105,0.541600576784427,0.237793834423688,0.967532467532468,1.27769352071568,1,"CLU","4","Tau Homeostasis","#cc99cc"
"positive regulation of neuron apoptotic process",0.761194029850746,0.998954259017818,0.0550211117163117,0.402386117136659,0.755816893402731,3,"c(""BACE1"", ""SRPK2"", ""NF1"")","4","Apoptosis","#663399"
"positive regulation of neuron death",0.300373134328358,0.885696835216066,0.104343952581949,0.629591687209193,1.18258561335262,3,"c(""CLU"", ""MAP3K5"")","4","Apoptosis","#663399"
"positive regulation of oligodendrocyte apoptotic process",0.513684210526316,0.938058097402198,0.080419996876154,0.764069264069264,1.00900629264572,1,"AKAP12","4","Apoptosis","#663399"
"positive regulation of oligodendrocyte apoptotic process",0.513684210526316,0.938058097402198,0.080419996876154,0.764069264069264,1.00900629264572,1,"AKAP12","4","Myelination","#996633"
"positive regulation of oligodendrocyte apoptotic process",0.513684210526316,0.938058097402198,0.080419996876154,0.764069264069264,1.00900629264572,1,"AKAP12","4","Apoptosis","#663399"
"positive regulation of oligodendrocyte apoptotic process",0.513684210526316,0.938058097402198,0.080419996876154,0.764069264069264,1.00900629264572,1,"AKAP12","4","Myelination","#996633"
"positive regulation of oligodendrocyte differentiation",0.0154008970709369,0.22028812589709,0.380730400722792,0.925939900212671,1.51350578931216,2,"c(""MDK"", ""TENM4"")","4","Myelination","#996633"
"positive regulation of oxidative phosphorylation",0.84421052631579,0.998954259017818,0.055826471778749,0.576839826839827,0.761756875326015,1,"VCP","4","Mitochondrial Metabolism","#99cc99"
"positive regulation of oxidative phosphorylation uncoupler activity",0.486315789473684,0.925954462784132,0.0833634065110386,0.773809523809524,1.02186897909587,1,"PARK7","4","Mitochondrial Metabolism","#99cc99"
"positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway",0.486315789473684,0.925954462784132,0.0833634065110386,0.773809523809524,1.02186897909587,1,"PARK7","4","Oxidative Stress","#ffcc66"
"positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway",0.486315789473684,0.925954462784132,0.0833634065110386,0.773809523809524,1.02186897909587,1,"PARK7","4","Apoptosis","#663399"
